creative_data_id,attention_data_completed
2276006,25.1177
1753289,100.0
2377950,100.0
2648666,91.5337
1748581,100.0
1721568,89.8305
1683295,94.0171
2471971,87.5831
2635079,80.2083
2164398,51.3026
1702755,61.8605
2615446,100.0
2388584,15.3302
1706420,68.9655
1969794,43.1181
1899378,89.4737
2096231,36.6726
1881415,50.5527
1672033,93.75
2026897,66.5
2613461,49.4196
2070379,60.0
2536814,87.467
1757815,88.0829
2534575,91.4397
2079140,92.233
2194929,44.1176
2292558,37.9977
2267109,95.2869
1672487,98.1695
2470808,11.5385
2113705,60.0
1843750,16.6667
1819538,84.6154
1737720,87.5648
2130919,94.9751
2660003,94.5565
2407158,79.0625
2538240,26.087
1707046,48.2093
2544861,90.4762
2296597,71.4286
2197976,83.3333
2574346,65.1715
2023283,9.542
2529687,85.5134
1768732,32.0
2463165,94.9752
1780879,100.0
2259774,80.7018
2381907,31.9106
2642243,15.3846
2341263,86.6667
2659514,93.7381
2170917,94.9761
2111284,47.4359
2268673,91.035
2040537,71.979
1669502,70.5463
2482249,25.7143
2642458,100.0
1833132,70.9402
2525796,74.1935
2548664,96.0
2032168,25.6198
2465629,58.4071
2302417,94.8837
1908202,84.2105
2399051,25.5172
2378572,53.1719
2164126,92.3077
2194472,100.0
1881327,17.7021
2354519,16.6667
2388984,44.687
1686085,28.294
2035871,96.7213
1691421,91.6047
1726498,48.1481
2149034,75.641
1780560,100.0
1999473,86.3457
1698195,95.7447
1695466,84.424
2072719,73.4694
2325816,92.0
2379169,86.0256
2558999,94.9752
2041433,69.4444
2052806,70.0441
1907729,63.6364
1679609,91.0448
2389248,75.5741
1722961,23.795
1949727,66.6667
2539167,64.1166
2460354,98.1818
1704633,20.0
2418263,80.0
1667446,100.0
2294340,75.1678
1678104,75.0947
1934152,68.7279
2585843,94.9749
1695961,98.2143
1925959,92.8571
1740817,7.3864
2032991,84.5842
2037158,10.2662
1692967,57.1429
2400603,93.75
2418354,90.604
2164377,70.0
2085900,34.2857
2538667,84.5
2472226,37.0
2475662,37.2001
2371512,80.5116
2242312,83.5137
1909656,37.4545
2381747,90.9091
2144077,92.1147
2605640,19.697
2262008,47.619
2537699,54.4304
2347631,34.4262
2396561,6.2198
1722833,78.139
2181145,71.6981
1965494,71.658
2500349,85.743
2024429,70.2397
2385393,85.5756
1721089,65.0
1912321,55.9729
2169776,37.7953
2289931,85.2273
2462665,63.6364
1884336,64.0896
1746659,9.0909
2181447,83.3662
2230513,12.5
2572744,94.9756
2367486,94.4325
2201871,96.3636
2508816,75.8621
1704666,60.0
2466556,82.2731
1980640,82.1752
2179362,90.2647
2211703,26.0
1904231,79.2181
1944110,72.9858
1691368,87.306
2496928,89.9225
2148411,10.8857
1965442,66.6667
1960813,74.5761
2585319,51.0204
1713622,86.1925
1922522,65.8824
1909358,44.2101
2376349,6.2827
2565293,84.7361
2536209,100.0
2097917,100.0
1697287,92.3469
2231054,87.5
2301282,22.7273
1996385,92.4051
1915813,96.2963
2469341,74.1007
2558867,94.4555
1899210,16.6667
1788480,69.5652
2560571,91.492
1936823,74.2285
2341372,30.0668
2421689,80.4348
2407702,33.9405
2079061,82.6923
2487696,61.8357
2397755,88.9711
2592345,94.7917
1758461,37.7682
2386980,68.6567
2642100,96.8421
1844217,88.2609
2513303,91.8367
2592911,15.9322
1957997,93.3333
2296146,60.0
1753165,35.6187
2595802,94.9747
2163504,87.4576
1939088,13.141
2374019,93.75
2316492,100.0
1965184,47.2388
2326101,84.6154
1797569,95.8333
1875130,52.8777
2285562,77.5637
2348418,83.3333
2304828,51.9741
1882836,90.4236
2150620,46.2386
1733714,74.3225
2130796,94.9751
1686958,94.4555
1871014,71.4286
2595669,94.9753
2240887,75.0
1880057,47.619
1796901,46.1538
2393792,79.4248
1721846,92.9412
2042809,87.3239
2539206,19.403
2391841,57.6389
2321409,83.3333
1711187,10.241
2586795,96.4602
2575248,67.1397
2022485,51.8519
2139869,13.7931
2555429,76.2063
2417063,74.6805
2484133,94.9755
2508227,5.1095
1979702,15.9505
2564010,94.1176
2592867,44.2529
2023573,12.2093
2247506,100.0
2298744,40.0
2395279,31.5789
2295952,83.3662
1895899,17.4394
2164039,6.1224
2551520,93.9119
2171008,68.4211
1734897,70.0
2185064,64.2857
2150032,79.7315
1799713,84.0
2531120,81.6642
2044005,5.1282
2013264,80.0
2389462,19.9683
2149266,44.7368
1898935,82.1888
2536283,81.9188
2248123,35.2612
2087169,66.6667
1991341,66.6667
2603205,100.0
2010396,64.2857
2634689,75.0
2565451,81.0811
1845567,71.875
1997762,83.7209
1889968,18.1818
2025071,85.6522
2385885,63.4975
1787890,28.0047
2528312,100.0
1698210,100.0
2335921,60.0
2117243,100.0
1770375,66.6667
2102072,12.1212
2635594,83.0357
2087617,39.7914
1844111,29.0323
2194700,55.7616
2539008,21.4035
1832222,94.9914
1882863,94.2976
2330166,82.6446
2296203,58.2278
2213410,75.7576
2556950,6.25
2392835,93.2652
1960741,36.9231
1840787,87.0916
1850068,77.7778
1935282,22.2222
2129470,94.9751
1881721,97.1014
1760603,20.4545
1803822,84.8485
1739084,85.7143
2623662,84.1667
2564423,59.2729
2484529,6.0
2065040,50.0
2577618,45.7038
1941767,78.7332
1775949,71.6129
1961374,93.4911
2299614,93.0978
1698197,93.9428
1700020,77.3333
2370584,55.5556
2229706,80.0
2030586,60.1789
2013802,6.9467
2537479,93.3781
1748016,83.4985
2034655,40.0
2520858,90.3188
1782862,91.8782
2267755,47.7612
1746657,80.905
2081830,38.4127
1718547,22.2222
1772169,95.9091
1814709,89.011
2587932,30.6074
2169143,33.9623
2616360,72.6755
2369579,60.6557
2009158,77.3006
2611968,7.3394
2160337,85.5964
2547550,57.9196
1713693,100.0
2354667,39.0244
1829542,73.6842
2521151,94.9754
2274534,22.1713
2556073,94.9752
1931348,92.5926
2086669,89.8477
1979098,26.945
1858530,23.0769
1684038,94.9446
2211563,90.7258
2247371,84.7973
2180862,87.5
2112833,76.7442
2567500,76.4947
1740056,70.6406
1989469,65.5403
1706415,80.0
1872640,87.3563
2219634,40.0
2330856,15.2459
2065941,93.1507
2233868,25.9615
2296048,65.0
1720075,6.0606
1779669,19.403
2639046,85.3091
2558610,100.0
2330931,77.4465
2590664,54.1667
1859804,72.7778
2329896,60.989
2469739,31.25
2093355,69.7479
1716539,85.7143
2384997,81.8182
2314894,86.711
2351300,58.2038
1757867,90.9091
2519809,24.6824
2333021,79.3478
1876808,88.8889
2096222,11.8061
2265991,43.247
2033042,32.6316
1953992,66.6667
2277051,41.9753
2011349,51.6988
2555809,94.9754
2520439,56.5217
1904296,65.9091
2046159,40.678
2033599,34.9112
2516803,65.2174
1925496,96.6321
2641746,95.0846
1986558,100.0
2499306,95.4545
1702682,100.0
2233975,94.8463
1823831,80.0
1806645,95.1066
1925447,63.7931
1690524,91.465
1667773,76.9231
2356843,85.8398
2018804,93.1024
2412147,71.4286
2293607,87.7119
1847309,55.7822
2349260,60.6742
2310609,92.6087
1780417,75.8701
2041464,82.1429
2210163,81.3953
1677919,78.5002
2293440,84.5422
1950338,91.6667
1746159,20.0
2619264,74.6173
1779755,45.9059
2389948,56.9307
2598094,27.7159
2547437,91.6512
2008129,88.3402
2388823,55.2991
1609309,85.7868
1672408,87.8151
2398559,93.9922
2484766,56.8327
1807290,100.0
1890895,83.1418
2351146,93.9394
2055275,19.6708
2356805,93.5252
2301640,50.0
2595253,94.9749
1764220,91.6243
2330815,100.0
2238067,63.7021
1832833,46.9027
1833802,91.6667
2335285,85.9046
2088691,66.6667
1935039,82.6087
2051478,96.3054
1719788,78.2253
2034663,60.0
2141551,81.4472
2332272,93.9394
2374927,57.9221
2542643,100.0
1753040,51.2195
2530637,3.4884
1869052,85.7143
2642196,81.8618
2204578,78.9381
2104899,23.1381
1924233,52.6316
1816290,10.0
2527244,28.3863
2498901,94.1176
2113011,47.3214
1706917,74.4469
2404266,84.9057
1974828,71.4286
1978708,86.6667
2369558,35.7143
2580528,17.5439
2121381,84.0
2278287,87.6101
1957030,49.4289
2067293,9.3419
2066960,66.5116
1685419,66.6667
1859887,65.4321
1678678,28.5714
1887471,41.0934
2072762,50.0
1698925,80.0
2085648,24.4898
2272109,27.7655
2235705,46.6667
1691366,86.181
1745164,100.0
2489733,92.4783
2547560,20.0
2443366,94.5946
2575726,18.4211
1799293,81.2253
2407400,91.5663
2585739,94.4565
1978663,95.954
2536234,90.6874
1997590,92.0308
1931618,7.2347
2074788,97.2222
2406409,1.5837
2397822,36.4583
1730836,87.6923
1938635,75.1861
2139314,100.0
2160094,90.7083
1687122,88.0251
1993174,78.5714
1787368,75.7282
2634336,100.0
1974926,74.7152
1816763,83.871
1667669,81.7164
2386872,25.5269
2377031,50.0
1976932,100.0
2348607,64.5833
1666660,95.2381
1740202,59.0164
2383678,51.049
1723382,85.1044
2095418,52.6144
1763067,84.367
2661252,94.9752
2212080,66.6667
2063874,81.3187
1900902,93.2584
2039346,33.5909
2403038,78.3314
2022722,54.5455
2443934,97.0149
2476668,46.2315
2509434,86.3636
2360370,92.4797
1834056,35.2813
2472521,94.9757
2024744,52.6316
1767815,88.8889
1673071,88.8889
2536710,79.4393
1685426,87.5
1826858,86.887
2112372,89.9942
1667466,73.8516
1963200,83.0275
1966415,100.0
2385266,65.8537
1983934,41.1463
2164445,90.0
2564055,29.1667
1839944,84.4456
2506618,65.1885
1682322,80.3448
1700797,62.5
2265776,40.0
2306387,61.1864
2605261,94.9747
2167376,94.973
1780649,37.5
1692721,55.3517
2570400,45.2439
1682092,29.2035
1768722,80.0
2508927,92.0349
1897878,94.7368
1746878,79.4326
2369493,41.9732
1854247,49.8674
1866617,100.0
2472360,60.1504
2399095,66.3462
1679253,37.7581
2407647,26.8477
2189283,54.3661
2652173,94.975
2661297,70.3958
2354458,96.3636
2378091,57.4757
2462902,94.9747
2228778,25.5814
1742875,70.8333
2306101,14.83
1999707,69.5652
2151545,92.9487
2039558,45.0581
2632682,83.7868
2613380,99.7283
1780673,24.8945
2386878,24.6305
1741515,95.4624
1928284,89.9329
2321165,100.0
1704463,47.8261
2243878,87.4697
2173659,67.4551
1750793,78.5714
1999555,15.6863
2501607,96.229
2033318,6.8307
1821596,54.1667
2354845,14.6444
1700437,82.1277
1696196,100.0
2525975,100.0
2102813,69.6629
1847903,27.7311
2547674,94.9752
2626520,89.2473
2255840,59.2743
1781730,56.0606
2610110,40.974
2194494,53.2407
2135255,62.3229
2531119,38.1356
1682327,88.961
2046206,60.7001
1824642,77.6262
1914122,96.8116
2547683,59.0096
1841107,76.4122
1707203,55.3016
1922165,54.2857
2511253,47.7273
2335651,86.8293
1902389,92.3077
1986568,8.2557
2039401,30.9618
2533178,93.1492
2394616,90.6871
2056398,83.3333
2024107,80.0
2258881,83.8041
2247629,65.7534
2009382,79.0323
1819566,66.6667
2552942,93.819
2195194,50.0
2018811,94.0151
1720853,100.0
1889046,36.1538
2173695,46.5909
1698377,11.6667
2204101,34.9273
2082097,72.7924
2071532,91.31
2263236,97.9167
2211662,10.119
2259242,38.8889
2604167,25.0
2616541,94.1045
1899379,51.3752
2589480,95.1032
2039444,89.7915
1822497,91.6667
2271288,60.0
2330698,79.648
2109426,100.0
1719323,16.6667
1883641,85.7143
1760959,82.4
2229950,66.6667
1949073,72.6636
2366205,73.3333
2604293,52.7778
1723980,63.8554
2384443,7.2727
2356404,99.0088
1696055,78.9474
1960854,78.3333
2050652,27.2553
2319560,83.0769
1756859,77.6596
2587800,89.8734
2417415,19.8207
2598062,48.2456
2227859,87.5374
1667775,100.0
1975373,65.625
1909525,55.5556
2136720,100.0
2267397,80.0
1968891,85.7143
2572395,94.9745
1864650,7.6923
2087156,80.0
1837421,94.2341
2122107,61.844
1736492,100.0
1654434,5.8824
2200297,47.619
1893084,91.0399
2266229,87.2955
2166326,50.3985
2646262,92.4138
2079718,54.4994
2478152,10.3448
1991553,77.9014
1882366,40.0
2327285,77.4878
2534477,6.6667
1968558,91.8728
1734798,59.724
2305974,92.4528
2342367,50.0
2616502,86.553
2415727,90.3077
1841431,66.6667
1901984,38.2353
1981035,31.8584
1757149,16.6667
2548677,38.9203
2357852,60.0
2640985,94.9752
1672774,93.2039
2547645,53.1285
2209381,74.4886
2480140,92.5819
2369023,8.9715
2329245,52.3944
1711206,92.053
2513320,6.3064
2034209,21.1268
2416043,25.9542
2109889,95.4023
1738115,66.6667
1745605,7.1429
2189607,42.9704
1835314,89.7561
2327255,87.6404
2141170,87.0968
2031978,47.4576
1687133,29.4313
2515358,96.1321
2618590,55.0725
1986797,66.6667
1951324,59.3447
1946984,16.6667
2559241,21.7391
1789021,97.6048
2513201,36.2288
1901863,85.7143
2543782,88.0
1930535,35.7143
2203335,26.5789
2029884,84.4262
2236938,11.2707
2194632,94.9755
1932582,82.1256
1697007,84.4444
2407232,40.0
1723501,34.7347
1691832,82.6087
1997672,56.0
2531332,45.4545
2465621,41.8369
2131066,94.9752
1933376,98.5915
1703648,66.6667
2045402,50.5618
2039010,84.6154
2661192,77.0684
2294530,40.2899
1677365,52.752
2373900,86.7916
2493498,68.5623
2350817,91.5254
1763949,14.0625
1698650,18.1818
2135091,96.9697
2303287,67.2131
2304282,61.5385
2328799,28.4672
2553742,98.4658
2592362,23.7776
2521245,94.9749
2065887,86.9891
2059695,16.6667
1899675,80.0
2567322,79.5539
2602024,13.0435
1868945,95.7895
1740332,100.0
2183993,88.8889
2072347,42.8571
1707558,96.9697
1717270,96.841
1686874,79.5181
1979367,75.3846
2498879,89.6702
2472613,94.9744
2399485,14.9068
2407913,74.4085
1924426,69.8113
1701520,9.375
1879056,58.147
2032980,74.5394
2463240,28.0822
2471613,63.8554
1711403,66.9052
1739783,61.6811
1739794,70.1754
1735361,97.8261
2352812,96.6985
2386899,46.9697
2238004,28.4242
2236190,78.2609
2399157,53.7072
1677408,66.21
2109388,37.4607
1784590,79.8969
1989723,38.4615
2407926,76.7658
1719444,75.0875
1796077,94.4444
1875388,60.0
2641813,94.9683
1672915,29.5775
1788005,87.5
2463492,85.7143
1695869,64.2857
2104549,73.3333
2498196,22.1757
2151901,89.7638
2271187,63.2653
2170374,94.9744
2379803,52.7607
1949371,33.6842
1849496,76.1584
2536055,74.5098
1887391,22.2222
1769696,28.5714
2385120,94.7075
1984956,58.3333
1977145,36.3636
2179847,71.4876
1788489,24.2604
2051047,43.2742
2085364,82.1193
2349038,90.4762
2098058,97.0588
1978834,15.5926
2265913,51.6949
2054261,61.9048
1892814,88.172
1700785,90.9091
2530525,40.7125
1983989,23.0769
2286021,93.0736
2011901,58.9437
2217917,87.5
2004518,7.6
1954506,93.8776
2378936,7.5132
2407222,74.5262
2419706,91.2819
2419113,94.975
2038175,24.5455
2195095,92.3077
2629712,66.4126
2399777,95.6522
2007337,90.9091
1739902,89.5197
2503319,88.8889
2409866,100.0
1676719,93.9516
2351809,57.1429
1785489,89.2744
2594363,25.0
2129165,82.4176
1943299,81.5431
2415600,94.9748
1681637,87.0855
1939888,79.7799
2499847,92.7273
1781923,10.0049
2586882,69.4444
1940713,93.3333
1950089,90.6667
1731448,33.3333
1960768,77.605
1722841,100.0
1761512,96.5159
2059483,91.4439
2043014,94.4606
1890466,100.0
2552894,75.1891
1890705,87.6404
2002783,80.2944
2466770,76.7025
2378616,86.788
1981805,64.3056
1975971,100.0
2155243,57.5
2141197,88.254
1887170,96.6527
2292371,85.3659
2570536,30.8176
2303026,100.0
1840333,38.9247
2371572,94.1176
2403342,58.6291
1914445,18.6047
1698987,81.6754
1699909,97.6744
1906822,89.5928
2480061,88.5246
1692279,100.0
1777124,73.2766
2153551,81.3559
2414267,32.8874
1991689,100.0
2071276,19.1489
2594210,11.0443
2245886,14.5833
2371956,84.2105
2247384,89.3939
2274481,80.0
2180125,100.0
1982606,25.5953
2609459,88.345
2627704,81.25
1757821,78.9474
1697425,98.0576
2130652,73.4375
1919917,5.7146
1897352,71.0024
2016011,63.7931
1842719,6.7066
2250650,25.1524
2387611,91.2162
1828562,72.8814
2450935,35.1515
2601704,86.7257
1930377,75.7576
2064234,65.3846
1686529,30.4239
2207104,16.7339
2500120,26.087
2389553,66.3309
2355290,34.9398
1858511,88.1932
2268880,94.4954
2208399,61.7647
1750795,60.4651
2245028,17.4757
1934642,69.5853
2641863,92.1053
2115027,92.1053
1975839,48.8336
1758646,100.0
2508095,93.3333
2043503,90.0
1975882,19.3294
1736565,7.4074
2547693,45.2061
2098920,66.6667
2142233,37.5
2377272,72.1843
1829179,44.0678
2560922,97.619
2652161,94.9751
2243716,97.561
1833858,40.0
2403577,76.5328
2320593,100.0
2522010,94.2408
1880688,91.1941
2481280,60.5374
2517720,91.5493
2535093,81.5385
2582133,88.2353
2554323,80.7312
2094754,51.3514
2415183,92.9664
1897973,83.3333
2565639,17.9068
2399357,39.9403
2409012,55.6962
2114048,88.7597
2378605,74.8148
2531787,93.1328
2013884,59.3897
2561674,94.8583
1705574,80.0
1813482,75.4717
2265802,97.7273
2052237,80.2589
1686938,94.9745
2379603,78.0018
2640975,94.9751
2386884,23.8298
2345428,79.7101
2098314,86.6667
1711470,68.0
1841593,12.8474
2098938,31.3917
2403372,26.3158
2047986,33.8509
2513381,43.4555
1728795,83.314
1772512,86.4407
2338106,90.6977
2456510,96.2889
1672738,89.1288
2627731,60.8696
1768558,90.3831
2270758,63.3333
1695014,94.697
1677469,56.0184
2130459,80.1242
2096586,88.0952
1950163,38.79
2369570,23.4228
1900079,75.416
1976735,40.7483
1877916,7.2454
2645202,13.6235
1695640,90.097
2603177,90.9091
2388420,57.0755
2040943,77.472
1899963,27.3451
2149051,96.9595
1685510,70.0117
1965319,72.8
1679201,76.0684
2351023,30.5556
1723963,80.6452
1752055,42.2886
2476198,84.2561
2408028,15.5592
1768114,94.0488
1750230,28.5714
1809196,12.5
2485149,21.8978
1842961,8.3333
1968903,33.4181
2148098,66.0099
1706682,67.4419
2000962,69.4253
1688775,61.3924
2128366,65.4206
2300379,65.6816
1776579,95.722
1859075,71.9298
1831176,38.3405
2018756,5.1282
2630152,15.3846
1950423,30.036
1912190,96.0324
2299382,56.8421
2567669,84.3137
1982718,43.8445
1856940,44.0154
2283536,94.9756
2330917,11.1111
1990488,86.283
2296266,55.6656
2605458,71.6418
2394823,48.2522
1732274,78.7879
2394252,97.9275
2572500,89.2473
1975266,33.5196
1795531,14.2857
1764667,94.0503
2504374,85.1852
2008629,39.731
2094375,65.6215
1999572,76.9231
2108322,94.9746
2564910,50.2884
2556632,80.625
2578184,37.3678
2124275,60.8466
1956673,97.2603
2641894,93.1034
2275523,100.0
1739526,8.951
2599744,10.1124
1967157,61.2416
2420374,65.4472
1700330,84.7433
1907561,12.5
1978608,82.4501
1711958,83.4038
2175439,80.0
1729521,81.1533
2393849,14.4531
2661216,70.1649
2298361,93.7615
1807568,84.2105
1789182,7.3529
1699930,7.9545
1739837,56.8928
1837641,64.6465
1668041,87.2483
1795968,13.8889
2565962,62.069
2097364,84.3979
1703604,55.1724
2019767,63.9535
2473848,78.8497
2473784,86.7679
2161654,73.6386
1934596,83.837
1836625,27.1318
2598686,26.9531
2058687,79.261
1966694,100.0
2351047,92.5373
2150655,57.9327
1670187,93.5471
2388595,73.8232
2200250,23.6559
2595288,80.3371
1710951,93.0746
2296067,42.9054
2043487,100.0
2131941,84.0491
2197676,78.8793
2197765,13.6247
2210845,64.7423
2419656,94.9751
2171087,94.9742
1778035,90.9091
2532364,57.1429
1918665,39.0544
2529761,91.1367
2167439,94.4562
2238878,85.2041
2130932,94.9753
2192120,56.2069
2378988,75.0
1849988,91.8367
1875436,85.0
2260005,85.2146
1960642,69.9921
1683301,83.871
2528514,12.8205
2537960,71.4286
2208017,82.9268
2021436,30.7054
2028848,55.5283
2310803,60.0
1716080,40.7748
1677228,21.2355
1979261,60.0081
2359137,51.2821
2277251,14.0969
2529316,75.0
1892944,89.1368
2586583,93.0851
2361329,86.9919
2140834,57.983
2121471,87.6712
1886660,68.75
2556115,94.4559
2237504,88.8889
2310261,97.2973
2216607,32.7381
2498860,90.0
2156183,16.6667
2249144,46.5517
1760063,95.3595
1979244,55.5774
2216205,55.0232
2661230,69.628
2327429,83.4951
1888840,100.0
2604790,100.0
2159962,85.9649
1958746,73.0874
1888811,79.1667
2355219,74.359
1729905,93.6137
1803670,61.7188
1784203,70.005
1978330,36.9231
1762598,88.8889
2393399,94.2529
1779326,90.5523
1734342,21.5686
1693387,66.5306
2510276,93.311
2407378,81.8082
1682704,83.3333
1899955,86.8733
2391184,77.5348
2400661,50.0
2561823,70.3911
1724814,100.0
2640899,84.7625
2107802,100.0
1714459,87.5289
2388531,75.641
1981131,34.9462
1732031,57.7617
2568317,92.3333
1913095,28.5714
2036482,59.596
2573142,87.3239
2407523,67.8641
2055603,80.4511
1903004,80.0
1920462,40.9091
2392217,96.2355
1777170,68.9759
2042517,24.2647
2140245,100.0
2200976,28.4314
2254157,20.0
1686780,70.9934
1870821,91.4637
1835403,83.3333
2209321,100.0
2060460,60.6522
2360519,80.5581
2061997,87.8387
2242049,80.0
2577968,20.0
2398165,5.2632
1697293,46.5517
1767620,24.7573
2370857,53.0184
2077836,23.3333
2569245,96.4912
2294807,80.0536
2585495,92.5926
1677263,96.5201
2036538,81.5891
1814723,86.6667
2226511,72.2124
1821909,68.0966
1726252,92.1348
1885650,13.2743
2351884,87.4396
2386973,43.3708
1986365,70.4082
2337751,46.4236
2508609,94.9753
1863444,85.7143
2044753,57.1429
2332190,39.9015
2463770,97.0588
2394565,96.5024
2659144,93.8053
2525882,10.2004
2304335,56.9444
2293597,44.6903
1800593,13.6364
2340673,34.6386
1757177,5.4913
2155650,66.6667
2279915,18.9381
2300528,58.9853
1907961,93.2162
2097827,82.8947
2240264,71.4286
2580134,80.1132
2399059,34.7032
1875909,79.4387
2549952,60.4701
2322662,77.7328
2107152,47.4576
2351231,42.5287
2389632,73.9503
2137092,24.8376
2407581,73.1707
1815642,47.0588
1774970,51.0847
2071348,95.4617
1858953,100.0
2194551,76.7857
2302589,13.1054
1992534,72.2222
2412562,93.7768
1737742,83.3333
1846448,36.3636
2640891,91.6911
1762127,46.1538
1827528,25.0
2488932,49.3617
1847527,91.1695
2215278,11.463
2093964,86.7925
1727924,97.1429
2004415,56.5657
1917545,94.6527
1825899,69.2308
1748276,64.5255
2147776,41.7671
2600930,75.1799
1672842,81.8182
1961980,82.9305
1834141,90.6237
2135856,33.3333
1908651,33.3333
1829609,30.4428
1950564,50.0775
1761429,49.2537
2615893,94.9752
2363153,80.0
1667577,80.0
1809407,31.4746
2531816,16.0
1722836,77.7569
1706915,42.1053
2033549,95.0
1888370,58.6207
2120627,75.8364
2080662,53.4884
2473536,94.1782
1785694,73.6842
2196017,45.9119
2453974,97.3214
2465490,83.6735
2389884,27.2289
2528074,91.6667
2001246,74.0741
2117509,37.2159
2550994,98.478
2399205,66.5798
1907676,80.8007
2419806,58.1697
2316376,100.0
1851377,82.1244
2404211,80.2975
1869249,92.2416
1906716,73.8848
2044165,69.2308
2371483,35.0114
1697803,92.3077
2552234,94.8529
2548150,95.8549
1750957,66.6667
1853611,90.1515
2656261,35.2941
2408776,73.8462
1932567,35.1563
2494434,9.9878
2224458,12.5
1831537,48.6817
1691430,95.6499
2417495,85.7143
2338464,87.5
2129442,90.0
1738102,93.3638
1983877,70.0414
2389545,88.3212
2516763,80.1361
1741707,89.1473
2548828,5.5556
2116215,79.2793
1716077,27.5374
2598205,31.6667
2473055,65.1607
2488612,81.4346
2651935,92.5926
2391869,93.617
2274877,83.9623
1876903,94.9153
2574696,81.8182
1975223,57.5243
2239833,36.3636
1851075,11.6959
1710019,67.7419
1677367,83.1711
2160363,30.4348
2201620,76.1905
2203343,41.1765
2361101,94.9753
1875252,64.2857
1709946,59.7035
1961911,45.8252
2084270,93.7759
2385960,38.3648
1869551,93.4641
2487456,100.0
2383916,92.2955
2186766,50.0
1755365,60.7143
2384172,70.5882
1920110,66.6667
2236691,48.9247
2263594,100.0
2490958,100.0
2177308,42.471
1979420,91.4216
2473082,82.0225
2032759,52.9412
1904087,24.0
1917569,68.1031
1679562,58.7138
1999690,76.5714
2377644,87.5034
1901880,94.1606
1743912,36.5732
2403133,15.625
1913931,82.3529
1735706,29.2586
2323421,96.6667
2109122,68.0
2556096,94.9752
2327598,70.5882
2193956,42.8571
1767081,10.2564
2023773,91.4188
2267817,32.0
2462529,72.4576
2076377,88.7777
2197046,77.2321
1980549,95.383
2120706,55.5556
1851442,34.0909
1854264,63.786
2582826,94.9751
1686861,83.2877
2468277,39.6552
2282715,50.0
2368350,97.0732
2568533,94.9749
2041153,34.0456
2497742,53.163
2414120,81.9817
1848297,69.6192
1687636,100.0
2246161,38.5432
2643117,91.0526
2462980,31.0345
2146914,71.4286
2377686,96.6574
1847228,81.5389
2318651,70.5882
1836366,85.7143
2604814,95.7447
1969848,70.6522
2372649,75.7235
1758436,43.4673
2543345,48.7515
1900808,18.1818
1892680,88.0435
1753648,93.5065
1868237,90.9836
2370585,94.1176
1825147,81.791
1986629,92.5926
2037474,32.0305
1883850,10.5263
1830894,92.5926
1706919,88.8889
1675778,78.5714
1717386,35.4839
2474845,21.8463
2195410,98.0
2028745,74.2424
1891571,47.4138
2230906,96.5517
2536768,29.1667
2555128,94.9755
2338698,84.9057
2647687,95.2756
2208888,50.0
1939284,80.0
1787435,75.5102
1694787,75.7009
1673975,91.6667
2194721,64.7059
1754378,62.5
2241650,78.5714
2549476,84.3137
2339959,92.8571
2407936,21.4286
2080753,37.0037
2508559,94.9756
1735226,88.3654
1710855,95.0131
2360359,85.6698
2144940,26.8894
1993897,57.9245
2344819,85.2273
2316512,8.0357
2378461,54.0422
2326848,69.2308
2071244,38.5321
2221400,15.7895
2005132,35.2478
2480156,79.1667
1757823,51.0204
2027845,89.7778
2162939,56.7568
2300397,89.6983
2551824,8.1081
2571950,73.4594
2108671,73.9177
1910148,68.0509
2216672,24.946
2060224,79.7814
1786275,75.0
2482567,49.6528
2563699,57.7922
2462778,66.6667
1898258,84.8485
2238278,49.8244
2483388,96.6667
2390946,55.6309
1979659,46.4286
2032707,100.0
2389485,32.4932
1916722,70.3704
1902792,29.3412
1749996,45.6658
1680433,7.4031
1914457,23.1602
2334330,49.4099
1995896,86.1111
2173712,83.2636
2376568,65.2459
1801911,73.3333
2371258,76.7549
2645207,58.4615
2217604,68.6275
2570600,89.0635
2534806,43.123
2388955,99.3092
1920958,91.6667
2643843,40.6417
2375662,97.3077
1871661,85.6589
2472282,57.8947
1833413,80.4533
2054303,95.9184
2347663,27.3438
2184372,100.0
2253545,83.6431
2265934,35.2941
1814215,81.8182
2075185,48.6367
2128778,55.4291
2147648,42.9508
1753615,34.7178
2595714,68.75
1762021,65.6542
1812664,92.4312
2474832,94.9752
2489101,94.9748
2530530,95.1724
2066390,58.5965
2460903,97.8142
2003897,72.093
2207787,14.6341
1842991,12.5874
1673959,90.3226
2509011,81.8182
1871300,85.2459
1710861,93.5113
1986351,91.7808
2412972,88.9868
1759768,100.0
2242155,55.7604
2399414,69.2308
2615855,94.9752
1738422,95.6044
2098079,84.6154
2050488,64.8
2565307,25.9294
2066976,88.3648
2379732,91.3613
2399366,76.9754
2488829,94.9751
1903091,5.5556
2346832,20.0
2587843,67.094
1970174,55.2239
2661244,66.2879
2529022,76.5625
2538466,41.6667
1933363,85.4749
2008319,23.9564
1845687,74.7899
2040867,94.1003
1898692,66.0139
2342923,83.1647
1869943,89.1304
1979123,17.5655
1972968,30.2716
2026790,14.2857
2363263,77.0186
2247222,75.8621
2567731,16.6667
1823428,8.9286
1969577,58.6207
2625442,75.1096
2385248,57.9231
1891119,95.3488
2385207,85.5285
2521814,96.6667
2406006,28.3843
2544025,5.0691
2252298,6.0936
